index,mnist_index,mnist_label,clean_path,gaussian_blur_path,salt_pepper_path,speckle_path
475,57021,8,D:\bennett\computer vision\lab2\data\clean\475.png,D:\bennett\computer vision\lab2\data\gaussian_blur\475.png,D:\bennett\computer vision\lab2\data\salt_pepper\475.png,D:\bennett\computer vision\lab2\data\speckle\475.png
476,57028,5,D:\bennett\computer vision\lab2\data\clean\476.png,D:\bennett\computer vision\lab2\data\gaussian_blur\476.png,D:\bennett\computer vision\lab2\data\salt_pepper\476.png,D:\bennett\computer vision\lab2\data\speckle\476.png
477,57287,1,D:\bennett\computer vision\lab2\data\clean\477.png,D:\bennett\computer vision\lab2\data\gaussian_blur\477.png,D:\bennett\computer vision\lab2\data\salt_pepper\477.png,D:\bennett\computer vision\lab2\data\speckle\477.png
478,57288,0,D:\bennett\computer vision\lab2\data\clean\478.png,D:\bennett\computer vision\lab2\data\gaussian_blur\478.png,D:\bennett\computer vision\lab2\data\salt_pepper\478.png,D:\bennett\computer vision\lab2\data\speckle\478.png
479,57296,0,D:\bennett\computer vision\lab2\data\clean\479.png,D:\bennett\computer vision\lab2\data\gaussian_blur\479.png,D:\bennett\computer vision\lab2\data\salt_pepper\479.png,D:\bennett\computer vision\lab2\data\speckle\479.png
480,57425,8,D:\bennett\computer vision\lab2\data\clean\480.png,D:\bennett\computer vision\lab2\data\gaussian_blur\480.png,D:\bennett\computer vision\lab2\data\salt_pepper\480.png,D:\bennett\computer vision\lab2\data\speckle\480.png
481,57570,7,D:\bennett\computer vision\lab2\data\clean\481.png,D:\bennett\computer vision\lab2\data\gaussian_blur\481.png,D:\bennett\computer vision\lab2\data\salt_pepper\481.png,D:\bennett\computer vision\lab2\data\speckle\481.png
482,57628,2,D:\bennett\computer vision\lab2\data\clean\482.png,D:\bennett\computer vision\lab2\data\gaussian_blur\482.png,D:\bennett\computer vision\lab2\data\salt_pepper\482.png,D:\bennett\computer vision\lab2\data\speckle\482.png
483,57635,3,D:\bennett\computer vision\lab2\data\clean\483.png,D:\bennett\computer vision\lab2\data\gaussian_blur\483.png,D:\bennett\computer vision\lab2\data\salt_pepper\483.png,D:\bennett\computer vision\lab2\data\speckle\483.png
484,57801,3,D:\bennett\computer vision\lab2\data\clean\484.png,D:\bennett\computer vision\lab2\data\gaussian_blur\484.png,D:\bennett\computer vision\lab2\data\salt_pepper\484.png,D:\bennett\computer vision\lab2\data\speckle\484.png
485,57867,7,D:\bennett\computer vision\lab2\data\clean\485.png,D:\bennett\computer vision\lab2\data\gaussian_blur\485.png,D:\bennett\computer vision\lab2\data\salt_pepper\485.png,D:\bennett\computer vision\lab2\data\speckle\485.png
486,57941,3,D:\bennett\computer vision\lab2\data\clean\486.png,D:\bennett\computer vision\lab2\data\gaussian_blur\486.png,D:\bennett\computer vision\lab2\data\salt_pepper\486.png,D:\bennett\computer vision\lab2\data\speckle\486.png
487,58021,3,D:\bennett\computer vision\lab2\data\clean\487.png,D:\bennett\computer vision\lab2\data\gaussian_blur\487.png,D:\bennett\computer vision\lab2\data\salt_pepper\487.png,D:\bennett\computer vision\lab2\data\speckle\487.png
488,58061,7,D:\bennett\computer vision\lab2\data\clean\488.png,D:\bennett\computer vision\lab2\data\gaussian_blur\488.png,D:\bennett\computer vision\lab2\data\salt_pepper\488.png,D:\bennett\computer vision\lab2\data\speckle\488.png
489,58078,7,D:\bennett\computer vision\lab2\data\clean\489.png,D:\bennett\computer vision\lab2\data\gaussian_blur\489.png,D:\bennett\computer vision\lab2\data\salt_pepper\489.png,D:\bennett\computer vision\lab2\data\speckle\489.png
490,58216,6,D:\bennett\computer vision\lab2\data\clean\490.png,D:\bennett\computer vision\lab2\data\gaussian_blur\490.png,D:\bennett\computer vision\lab2\data\salt_pepper\490.png,D:\bennett\computer vision\lab2\data\speckle\490.png
491,58329,6,D:\bennett\computer vision\lab2\data\clean\491.png,D:\bennett\computer vision\lab2\data\gaussian_blur\491.png,D:\bennett\computer vision\lab2\data\salt_pepper\491.png,D:\bennett\computer vision\lab2\data\speckle\491.png
492,58338,9,D:\bennett\computer vision\lab2\data\clean\492.png,D:\bennett\computer vision\lab2\data\gaussian_blur\492.png,D:\bennett\computer vision\lab2\data\salt_pepper\492.png,D:\bennett\computer vision\lab2\data\speckle\492.png
493,58611,2,D:\bennett\computer vision\lab2\data\clean\493.png,D:\bennett\computer vision\lab2\data\gaussian_blur\493.png,D:\bennett\computer vision\lab2\data\salt_pepper\493.png,D:\bennett\computer vision\lab2\data\speckle\493.png
494,59148,0,D:\bennett\computer vision\lab2\data\clean\494.png,D:\bennett\computer vision\lab2\data\gaussian_blur\494.png,D:\bennett\computer vision\lab2\data\salt_pepper\494.png,D:\bennett\computer vision\lab2\data\speckle\494.png
495,59207,1,D:\bennett\computer vision\lab2\data\clean\495.png,D:\bennett\computer vision\lab2\data\gaussian_blur\495.png,D:\bennett\computer vision\lab2\data\salt_pepper\495.png,D:\bennett\computer vision\lab2\data\speckle\495.png
496,59331,0,D:\bennett\computer vision\lab2\data\clean\496.png,D:\bennett\computer vision\lab2\data\gaussian_blur\496.png,D:\bennett\computer vision\lab2\data\salt_pepper\496.png,D:\bennett\computer vision\lab2\data\speckle\496.png
497,59399,8,D:\bennett\computer vision\lab2\data\clean\497.png,D:\bennett\computer vision\lab2\data\gaussian_blur\497.png,D:\bennett\computer vision\lab2\data\salt_pepper\497.png,D:\bennett\computer vision\lab2\data\speckle\497.png
498,59428,1,D:\bennett\computer vision\lab2\data\clean\498.png,D:\bennett\computer vision\lab2\data\gaussian_blur\498.png,D:\bennett\computer vision\lab2\data\salt_pepper\498.png,D:\bennett\computer vision\lab2\data\speckle\498.png
499,59782,9,D:\bennett\computer vision\lab2\data\clean\499.png,D:\bennett\computer vision\lab2\data\gaussian_blur\499.png,D:\bennett\computer vision\lab2\data\salt_pepper\499.png,D:\bennett\computer vision\lab2\data\speckle\499.png
